I,Q
-0.763204,0.701803
0.736198,0.688506
0.710302,-0.702117
0.689916,0.710203
0.690655,0.691764
0.718055,-0.705897
0.708891,-0.726883
-0.705516,0.765399
0.7134,0.725732
0.694249,0.698491
0.717738,-0.711656
0.689464,-0.709444
0.724948,-0.690062
-0.679797,0.735744
0.742263,-0.694655
0.722247,-0.696821
-0.682452,0.733567
0.701408,-0.675106
-0.692735,0.714512
-0.719837,0.668583
-0.713427,0.696824
0.715342,0.704391
0.708476,0.70841
-0.697901,-0.700078
0.687516,-0.732483
0.698362,0.73234
0.699318,0.705896
0.696197,0.70753
-0.693604,0.745243
-0.712676,-0.722095
0.718943,-0.683721
0.741431,0.7296
0.685867,0.711732
0.703277,0.705349
0.722552,-0.739503
-0.681133,0.682984
0.762798,0.683322
0.730871,-0.693041
0.717098,0.703258
-0.72692,0.696684
0.704499,-0.723439
-0.708244,-0.766554
-0.697694,0.756837
-0.6968,0.704875
0.714261,0.739613
0.686468,-0.711408
0.743944,0.719834
-0.696376,0.714691
0.677586,0.712635
0.693974,0.746264
0.713228,0.727846
0.688447,0.68532
0.67376,-0.727172
