I,Q
0.855424,0.726715
0.695984,0.636761
-0.807617,0.722098
0.658255,-0.58223
-0.621581,-0.850618
-0.584208,0.659867
-0.743934,-0.641255
-0.437982,0.689883
-0.617283,0.815209
0.372219,0.836611
-0.590067,0.699731
-0.718444,0.686474
-0.809228,-0.629078
-0.822029,0.664771
-0.685039,0.557882
-0.723668,-0.722941
-0.783088,-0.497934
-0.891635,0.785825
-0.590453,-0.840404
0.801798,0.608689
0.732249,0.803147
0.648984,-0.868529
0.88042,-0.536593
-0.85042,-0.671768
0.745384,-0.78672
-0.59397,-0.797616
0.672013,-0.786651
0.745092,-0.704577
0.554376,0.78189
0.639722,-0.70088
0.592764,-0.881487
0.661756,-0.741873
0.760871,-0.518521
0.809706,0.422686
0.646401,0.614842
0.660516,0.908952
0.647043,0.601161
-0.572823,0.609987
-0.884295,0.59374
-1.016471,-0.5542
0.908764,-0.540188
0.805578,0.750663
-0.756412,0.793861
0.78843,-0.717579
-0.615952,0.578186
0.598679,-0.77749
0.844848,-0.666482
0.758059,0.691675
-0.80607,-0.855011
0.650337,0.606909
0.633438,-0.665369
0.62557,0.739779
-0.3999,-0.718679
-0.678503,-0.81553
0.571051,-0.879463
-0.583271,0.664421
0.751042,0.666315
0.627051,0.679953
0.87649,0.59131
-0.791254,0.674588
0.690069,-0.560277
0.621945,-0.735309
-0.656499,0.665
0.683531,0.604826
-0.770087,-0.853785
-0.593879,-0.712959
-0.708623,-0.604194
-0.641409,0.720387
0.57323,-0.629515
0.589515,-0.73173
0.750367,-0.612814
-0.816189,0.752156
-0.570403,-0.843806
-0.613784,-0.585402
-0.683303,-0.714657
0.959484,0.601936
0.689578,0.750281
-0.758867,0.643573
-0.784176,-0.616729
-0.62154,-0.740583
-0.658789,0.734546
-0.69301,0.692511
-0.785814,-0.553494
0.727248,-0.733497
-0.8219,0.554378
-0.582777,0.790592
-0.82196,0.68391
-0.657382,-0.776295
-0.626847,0.756443
0.931171,-0.610589
0.724908,0.858167
0.796616,-0.70185
0.819868,0.459678
0.659382,0.628049
0.572848,0.650664
-0.746489,-0.692256
0.598262,-0.828814
0.637664,0.789835
0.989625,-0.474402
0.892911,0.569792
0.671705,-0.703595
-0.867364,-0.704919
-0.688801,-0.725741
0.668692,-0.837447
0.623458,0.710849
-0.592993,0.688812
0.676282,-0.485276
-0.730692,-0.672369
0.697971,-0.681004
-0.733389,0.872058
-0.759871,-0.950767
0.677862,0.722484
0.73206,-0.688622
0.702941,0.745841
0.556977,0.536338
-0.756876,-0.703314
-0.673528,-0.741313
-0.828713,-0.609198
-0.921123,0.760875
-0.611549,-0.681122
-0.832249,0.725336
0.679856,-0.696348
-0.735615,-0.687047
-0.569269,0.615366
-0.701488,-0.72583
0.626096,-0.79563
0.557779,0.735744
0.844,0.612874
-0.536254,0.765621
-0.725302,-0.858322
-0.587647,0.660113
0.616262,-0.739645
-0.867191,0.490631
-0.838134,-0.724182
0.661451,0.733844
0.62723,-0.709273
0.791117,-0.659139
-0.608917,-0.643348
0.761259,0.65013
-0.745062,0.744337
0.614455,0.493021
0.536007,0.86644
-0.60188,0.556539
0.619821,0.641857
0.778418,0.818627
-0.665972,0.851265
0.704105,0.589972
0.935655,-0.762685
-0.817392,-0.679584
-0.672956,-0.755428
-0.849569,0.681773
0.775802,0.611835
-0.645957,0.64112
-0.648804,0.809038
0.822726,0.558596
-0.745033,0.772372
0.699,-0.537603
0.527996,0.516109
0.606591,0.694553
0.611219,0.73225
-0.621851,0.658783
-0.763278,0.503062
0.844612,0.57067
1.020035,-0.563671
0.504853,-0.751751
0.712395,-0.757148
0.7368,-0.76707
-0.700544,0.733994
-0.576992,0.758848
-0.853496,-0.74612
0.797015,-0.425093
0.685992,-0.510841
-0.643903,-0.529217
0.625874,-0.886149
-0.772375,0.629904
-0.801583,-0.629393
-0.722592,0.744313
0.992856,0.801158
0.567353,0.694413
-0.712669,-0.737558
0.67142,-0.691345
-0.717879,-0.8187
0.681799,0.62275
0.636705,0.518989
-0.799677,0.714555
-0.635158,-0.877043
-0.808043,-0.777871
-0.875307,0.701518
0.652711,0.615962
-0.825858,0.859366
0.742139,-0.678506
-0.597092,0.625372
0.689332,0.648077
-0.558193,0.755606
-0.591261,0.731627
0.555093,-0.590824
-0.692406,-0.810062
0.755276,-0.602185
-0.697076,0.794
0.834753,-0.536269
0.728415,0.518994
0.867763,0.812654
-0.77334,-0.638308
0.601895,-0.573438
0.641551,1.001601
-0.691575,-0.695884
0.917896,0.696051
-0.730174,0.717739
0.673982,0.705833
0.616423,0.697556
-0.53318,-0.777476
0.557192,-0.971541
0.579254,-0.558431
-0.740414,-0.734637
0.774191,0.605069
0.782211,0.629847
0.850767,-0.515037
-0.692582,-0.838491
-0.487608,0.825912
-0.787151,0.640857
0.572688,0.864734
-0.627276,0.665591
-0.682896,0.81212
-0.864408,-0.749502
0.632947,0.614256
-0.552927,-0.741974
-0.637081,0.818634
0.660107,-0.667287
-0.584428,0.73584
-0.650408,-0.711488
0.57699,0.681394
0.573992,-0.496524
0.499092,0.634137
0.611205,0.793456
-0.627876,0.862806
0.717807,0.626794
0.557805,0.665636
-0.562885,0.988015
0.668767,-0.749405
-0.477333,-0.737965
0.851751,0.730128
-0.387659,-0.59224
0.753036,-0.873117
-0.612287,0.468542
-0.763496,0.425816
0.706647,-0.777128
-0.760959,-0.754973
0.75872,0.545199
-0.769755,0.728523
0.731995,-0.902123
-0.703357,0.61834
-0.678116,-0.506451
-0.612938,-0.819889
0.679723,0.643324
-0.618146,-0.563862
0.529695,0.8539
0.597256,-0.782339
0.754045,0.757239
-0.713446,0.626672
-0.768997,0.764866
-0.892064,-0.515416
0.709205,-0.531209
-0.740909,-0.645713
0.622489,0.754512
0.837217,0.566369
-0.56601,-0.790456
-0.68429,-0.794409
0.710046,0.719167
-0.570427,-0.684431
0.703289,0.757959
-0.575006,-0.688735
-0.729087,-0.429896
-0.66833,0.843494
0.723043,0.5639
-0.621461,-0.716038
0.695061,-0.59563
-0.808961,0.841963
-0.790849,0.732763
0.820278,-0.615173
-0.803192,-0.706999
0.824488,0.756152
0.579144,-0.772225
-0.584736,-0.741793
-0.844828,0.817317
-0.699313,0.622084
-0.74057,0.789483
-0.809182,-0.592594
-0.663375,0.583356
-0.568593,-0.633792
-0.670231,-0.922109
-0.799483,-0.88296
-0.722063,0.825293
-0.589386,0.711129
-0.63537,0.549256
-0.7313,-0.750678
0.68115,-0.949531
-0.72722,-0.756707
0.640344,0.748184
0.77875,-0.574746
0.555548,-0.626529
-0.861113,-0.737509
-0.836203,0.581007
-0.740314,0.710056
-0.816074,-0.576859
-0.621955,-0.698093
-0.637754,-0.381082
0.755728,0.719937
-0.634486,-0.827948
-0.622294,0.732633
-0.703182,-0.604219
0.667956,0.699981
0.624988,0.657163
-0.677401,-0.65888
-0.694162,0.647566
-0.679971,0.655449
-0.858919,-0.676629
0.757759,1.009911
0.703632,0.688332
-0.665691,-0.703471
-0.531315,0.734195
-0.751495,-0.578982
-0.622856,0.757411
0.681177,-0.495481
-0.661684,-0.612146
-0.870071,0.789819
-0.696954,-0.667102
-0.953985,0.606407
-0.589804,-0.6762
-0.817111,-0.589075
0.748308,-0.582425
0.868598,0.775305
0.688911,-0.71581
0.73454,-0.630706
-0.670034,0.679975
0.705422,0.819659
0.731534,0.703667
0.606763,-0.77305
-0.630554,-0.705554
0.692081,-0.684205
-0.71802,-0.768817
0.705133,0.734136
-0.637807,-0.621463
0.692772,0.782317
-0.76529,-0.871011
-0.620425,0.777831
0.825077,0.566658
-0.62259,-0.553595
0.75429,0.590162
0.74011,0.693512
-0.780048,0.70396
-0.543807,-0.690708
-0.773477,0.601204
0.716897,0.470135
0.765273,-0.547897
0.644774,0.57551
0.932581,-0.815702
0.742475,0.626484
0.749683,0.698152
0.831209,0.65458
-0.507719,-0.728301
0.952438,-0.737202
0.943034,-0.560742
-0.601317,0.65047
0.733691,0.548786
0.890946,0.592594
-0.772599,0.535995
-0.708068,-0.6064
-0.49172,0.503741
-0.757119,-0.629241
0.759643,0.599673
0.635143,-0.567286
0.682911,0.669217
-0.640958,-0.526122
0.673806,0.785425
0.710345,0.578757
0.751509,-0.579649
0.812924,0.840028
-0.747588,-0.662972
-0.697821,0.590189
-0.524854,-0.615851
0.734223,-0.894851
-0.490005,-0.837698
0.68357,-0.683857
-0.634984,0.811128
-0.632835,-0.607574
0.656902,0.647431
-0.64988,-0.565277
0.625189,0.573125
0.749759,-0.870861
-0.561108,0.845714
0.781826,0.708099
0.754041,-0.363405
0.673157,0.63264
-0.433333,-0.679393
-0.758696,0.620571
-0.615204,-0.870364
0.983978,0.854492
0.633099,-0.682827
0.584321,0.60378
0.734599,0.601138
0.647672,0.600631
-0.629063,-0.746297
-0.58996,0.834652
-0.70724,-0.76454
-0.675847,-0.44461
0.839871,0.948176
0.633155,0.628366
0.719278,-0.709257
0.836677,0.737282
0.486827,0.750321
-0.603444,0.912509
0.991748,-0.435635
-0.739489,0.722264
0.661666,-0.653584
0.731097,-0.42847
0.546437,-0.6407
-0.913504,-0.78631
-0.655021,0.703887
-0.609225,0.677022
0.675017,-0.727635
-0.796404,-0.691633
0.48955,-0.943387
-0.797727,-0.760314
0.56944,0.585188
0.706178,-0.665131
-0.735039,0.573032
0.515258,0.528891
0.799773,-0.581652
-0.743434,-0.782787
0.555986,-0.713236
0.779322,-0.776204
0.619147,0.717522
-0.706047,0.668964
0.721492,-0.569065
0.832743,0.70112
0.536101,-0.563031
-0.725641,0.875238
-0.822952,-0.571017
0.653435,0.894214
0.731559,-0.699636
-0.750481,-0.598671
0.544054,0.820772
0.708255,0.852283
-0.789476,0.803871
-0.644955,-0.730957
-0.548722,0.57968
-0.616947,0.654806
-0.718977,-0.554152
0.673724,-0.910287
-0.646391,0.670248
-0.652425,-0.741605
0.73304,-0.550206
-0.674095,0.670142
-0.684021,0.774464
0.967931,-0.716527
-0.799438,-0.666956
0.810358,0.763065
-0.701847,0.950053
-0.631387,-0.755949
-0.603475,-0.553069
-0.760523,-0.737286
0.718547,0.962231
-0.712627,-0.620512
0.562097,-0.653552
0.646998,0.681187
-0.850302,-0.63037
0.718113,0.678909
0.764725,-0.637906
0.677073,-0.790459
-0.686353,0.716986
0.68634,0.81395
0.912585,-0.587084
-0.540448,0.454425
-0.765318,0.760771
0.711631,0.700412
0.794229,0.709515
0.63509,0.918835
0.711681,0.579608
0.675118,0.606858
0.726472,-0.640244
-0.688737,-0.540618
-0.618461,-0.771457
0.415505,-0.59769
0.805901,-0.888419
-0.563533,0.841411
-0.746138,-0.640653
0.450125,0.620314
0.656832,0.75407
0.766082,0.6308
0.789887,0.711709
-0.559711,-0.744054
-0.659515,-0.737242
1.000714,0.643663
0.545625,0.822445
0.625846,0.754889
-0.642183,0.681881
-0.629368,0.620977
0.691027,0.677294
-0.72245,0.70305
-0.753719,0.609197
-0.78439,-0.644112
-0.799016,0.848482
-0.723489,-0.684441
-0.488499,-0.877769
-0.781493,-0.792031
0.722406,0.689321
0.611475,0.726009
0.71476,0.679297
0.691147,-0.893122
0.763577,-0.622561
-0.573653,0.808226
0.646242,-0.696501
0.506808,-0.653989
-0.649964,-0.632065
0.756025,0.789133
-0.760459,0.700623
0.644736,-0.729451
0.719266,0.800131
-0.532835,-0.735736
0.680518,0.689297
0.901312,0.776289
-0.779631,0.637506
-0.866945,0.729944
0.627329,0.464797
0.741687,-0.566603
-0.512764,0.787356
-0.819586,0.859522
0.54866,0.673636
-0.653466,-0.732148
-0.530855,0.782763
0.901577,0.848249
0.710536,0.797441
0.710085,0.7902
-0.645261,-0.841275
-0.787696,-0.657469
0.781551,-0.828079
-0.866803,-0.708446
0.51846,0.849015
-0.898053,-0.527566
0.862204,-0.723444
-0.664953,0.943411
-0.553254,-0.612006
-0.719265,0.600107
-0.714686,0.791451
-0.634,-0.642653
0.6109,-0.584194
0.795353,0.831923
-0.706934,-0.690247
0.519761,0.747156
-0.707589,0.81889
0.802237,0.781816
-0.592399,0.645741
-0.73057,-0.760251
-0.778292,0.528736
-0.579927,-0.5552
0.484254,-0.684422
0.688691,0.651187
-0.751963,-0.713241
0.733004,-0.791905
-0.599399,-0.701194
-0.503853,0.561665
-0.710671,0.655306
0.666654,-0.661722
-0.814833,0.728767
0.730324,-0.789176
0.496908,0.799688
0.810753,0.560283
0.693469,0.625609
-0.858349,0.833946
-0.710452,-0.80979
-0.806999,-0.619419
0.561374,0.955365
-0.543203,-0.790187
-0.834234,-0.573951
-0.821781,-0.635341
0.587858,-0.905686
-0.683492,-0.546308
-0.614102,-0.853211
0.846323,-0.59623
0.549527,-0.618558
0.510908,-0.750086
0.600932,0.736993
-0.686024,0.763633
-0.723026,-0.905819
-0.570943,0.696253
-0.751565,-0.759435
-0.714845,0.743287
-0.64831,-0.732227
0.872361,0.965607
0.724856,-0.723194
0.873756,-0.701787
-0.623412,-0.652213
-0.690143,-0.675981
-0.750501,-0.693705
-0.584963,0.674858
0.908998,0.65157
-0.716994,0.627143
0.749545,0.695447
0.706518,0.74694
0.67974,0.644353
0.646221,0.824919
0.677618,-0.754399
0.651287,-0.498461
0.597765,-0.594172
0.60161,-0.615968
-0.711908,0.816435
-0.483188,0.770713
-0.832005,0.736071
-0.651203,-0.668133
-0.769503,-0.641502
-0.70371,-0.625149
-0.634502,-0.613403
-0.62693,-0.861153
0.649252,0.527892
0.843673,0.808568
0.533736,0.727815
-0.839365,0.72061
-0.585814,0.768295
-0.708511,-0.871188
0.638412,-0.684482
0.451071,0.993455
-0.84983,-0.661881
-0.622525,0.769422
0.625021,0.574425
-0.773031,0.694205
-0.427902,0.630862
-0.69299,0.803922
0.723809,-0.734319
0.569868,0.710995
-0.704914,-0.762164
0.694044,0.919196
-0.752841,0.75487
-0.852839,-0.822905
-0.673636,-0.681847
-0.601475,0.665721
-0.728452,-0.638117
0.574392,0.656879
-0.74429,0.888248
0.814503,0.703342
0.677134,0.756549
0.674787,0.627776
0.843839,-0.627251
0.720298,0.85482
0.826668,0.503475
-0.584649,0.584493
0.514017,-0.758739
0.707408,-0.508289
-0.805764,0.771523
0.65654,0.763356
-0.568546,-0.648498
0.547796,-0.827971
0.783326,-0.500901
0.822334,-0.679386
-0.643795,0.693437
-0.714972,0.812866
0.863102,0.654024
-0.850095,0.668474
0.537414,0.761798
-0.539963,0.821283
-0.770286,-0.738063
0.45487,-0.708281
-0.855526,0.625939
-0.79646,0.665285
0.78983,0.592908
0.798128,-0.815915
-0.655461,0.699933
-0.680412,-0.716407
-0.726256,-0.764798
0.917204,-0.95139
-0.803879,-0.655865
0.517305,0.846623
0.76574,0.600628
0.8434,0.733911
0.663803,-0.633383
0.812663,0.61165
0.529947,0.841407
-0.643427,-0.832162
-0.586307,0.745634
0.719452,-0.672576
-0.647662,0.587061
-0.66875,-0.707169
0.671555,0.619083
-0.822507,-0.646507
-0.804858,0.734179
-0.717289,0.751636
0.711997,-0.771717
-0.746987,-0.740223
0.765104,0.794092
-0.491083,-0.859419
0.650289,0.547054
-0.962885,0.638205
0.929549,0.685525
0.763411,-0.626234
0.68425,-0.804563
0.648017,-0.87407
0.822883,0.819026
0.65116,0.612252
0.802942,-0.773366
0.613395,-0.963758
-0.638842,-0.910237
-0.768176,0.803207
-0.634649,0.734639
-0.77004,0.535182
0.432458,-0.778991
0.871542,-0.580363
0.647023,0.729911
-0.788558,0.700293
0.757293,-0.750356
0.83648,0.615919
-0.709023,0.805323
0.618149,-0.675496
0.7606,0.630014
0.595929,-0.541552
0.797715,-0.646053
0.62519,-0.507802
0.696134,0.661254
0.66005,-0.675751
0.900694,-0.628866
0.692645,-0.688909
-0.640957,0.732029
-0.901795,-0.611279
-0.613783,-0.727337
0.793201,0.729177
-0.716614,0.760813
0.601975,0.61367
-0.701956,0.69013
-0.775394,0.791995
-0.910844,0.581695
0.656459,0.6731
0.596428,0.485172
-0.594606,0.636838
0.953923,-0.743755
0.776701,-0.768769
-0.675651,0.962105
-0.814966,-0.704611
0.634349,0.787167
0.700211,-0.640909
-0.603367,0.758683
0.662523,0.592742
-0.782128,0.793142
0.814655,0.827934
0.712962,-0.738666
-0.616788,0.80353
-0.614754,-0.614875
0.452882,0.838253
0.460517,0.783682
-0.868942,-0.64137
-0.660974,-0.775073
0.773335,-0.874429
-0.601464,0.740066
0.716691,0.617755
-0.603086,-0.830494
-0.527134,0.57263
-0.604396,-0.856347
-0.731076,-0.877949
0.813008,0.615721
-0.973715,-0.790876
-0.67289,-0.676483
-0.735156,-0.52395
0.849946,0.846439
0.626513,-0.945892
0.634489,-0.879793
0.458237,0.982482
0.815197,-0.699855
-0.911278,0.705024
-0.594605,-0.747821
-0.539403,0.739251
-0.644584,-0.712041
-0.751242,1.012506
0.658312,0.640298
0.800058,-0.870104
-0.651298,-0.750324
-0.614281,0.73711
-0.599515,-0.804716
-0.582771,-0.767483
-0.583283,0.700379
0.834153,0.560313
0.962708,-0.724109
0.772282,-0.778715
0.810038,0.736832
0.669329,0.556738
-0.796499,0.618282
